doi,filename,filesize
10.3886/e231543v1,data/Figures/ValueVsPermShkAggVar.png,19.7 KB
10.3886/e231543v1,data/Figures/ValueVsPermShkAggVar.svg,43.1 KB
10.3886/e231543v1,data/Figures/ValueVsPi.jpg,19.9 KB
10.3886/e231543v1,data/Figures/ValueVsPi.pdf,16.6 KB
10.3886/e231543v1,data/Figures/ValueVsPi.png,17.4 KB
10.3886/e231543v1,data/Figures/ValueVsPi.svg,37.1 KB
10.3886/e231543v1,data/Highlighted/Excess-Sensitivity-Flag.tex,1009 bytes
10.3886/e231543v1,data/Highlighted/Excess-Sensitivity.tex,9.2 KB
10.3886/e231543v1,data/Highlighted/Gabaix-Paragraph.tex,1.2 KB
10.3886/e231543v1,data/Highlighted/MuthLucasPischke.tex,6.4 KB
10.3886/e231543v1,data/Highlighted/Why-Consumers-See-Individual-Shocks.tex,3.3 KB
10.3886/e231543v1,data/LaTeX/appendices/Blanchard/pVarianceSteadyState.nb,1.3 KB
10.3886/e231543v1,data/LaTeX/appendices/Blanchard/pVarianceSteadyState.pdf,35.8 KB
10.3886/e231543v1,data/LaTeX/appendices/Blanchard/pVarianceSteadyState.tex,2.4 KB
10.3886/e231543v1,data/LaTeX/appendices/Blanchard/pVarianceSteadyState.texinput,
10.3886/e231543v1,data/LaTeX/appendices/Blanchard/pVarianceSteadyStateRun.nb,114.6 KB
10.3886/e231543v1,data/LaTeX/appendices/AltBelief.log,53.5 KB
10.3886/e231543v1,data/LaTeX/appendices/AltBelief.tex,5.8 KB
10.3886/e231543v1,data/LaTeX/appendices/Ann2Qtr.tex,963 bytes
10.3886/e231543v1,data/LaTeX/appendices/Calibration.tex,6.2 KB
10.3886/e231543v1,data/LaTeX/appendices/HADSGE.tex,10.1 KB
10.3886/e231543v1,data/LaTeX/appendices/Muth.bib,
10.3886/e231543v1,data/LaTeX/appendices/Muth.pdf,108.1 KB
10.3886/e231543v1,data/LaTeX/appendices/Muth.tex,2.6 KB
10.3886/e231543v1,data/LaTeX/appendices/Muth.texinput,2.3 KB
10.3886/e231543v1,data/LaTeX/econtexPaths.tex,797 bytes
10.3886/e231543v1,data/LaTeX/econtexRoot.tex,31 bytes
10.3886/e231543v1,data/Revision/Notation.tex,315 bytes
10.3886/e231543v1,data/Slides/Switches.tex,15 bytes
10.3886/e231543v1,data/Slides/cAndCwithStickyE-Add.bib,
10.3886/e231543v1,data/Slides/cAndCwithStickyE-Slides-Add.bib,
10.3886/e231543v1,data/Slides/cAndCwithStickyE-Slides-Print.bib,11.8 KB
10.3886/e231543v1,data/Slides/cAndCwithStickyE-Slides-Print.pdf,459.6 KB
10.3886/e231543v1,data/Slides/cAndCwithStickyE-Slides-Print.tex,32.9 KB
10.3886/e231543v1,data/Slides/cAndCwithStickyE-Slides.aux,14.8 KB
10.3886/e231543v1,data/Slides/cAndCwithStickyE-Slides.bib,11.8 KB
10.3886/e231543v1,data/Slides/cAndCwithStickyE-Slides.log,67.3 KB
10.3886/e231543v1,data/Slides/cAndCwithStickyE-Slides.nav,5.4 KB
10.3886/e231543v1,data/Tables/Eqbm/AAggLevFLessMeanDSGE.txt,9 bytes
10.3886/e231543v1,data/Tables/Eqbm/AAggLevFLessMeanTime.txt,8 bytes
10.3886/e231543v1,data/Tables/Eqbm/AAggLevStickMeanDSGE.txt,9 bytes
10.3886/e231543v1,data/Tables/Eqbm/AAggLevStickMeanTime.txt,8 bytes
10.3886/e231543v1,data/Tables/Eqbm/AAggRatFLessMeanCross.txt,9 bytes
10.3886/e231543v1,data/Tables/Eqbm/AAggRatFLessMeanDSGE.txt,10 bytes
10.3886/e231543v1,data/Tables/Eqbm/AAggRatFLessMeanTime.txt,9 bytes
10.3886/e231543v1,data/Tables/Eqbm/AAggRatFLessStdDSGE.txt,8 bytes
10.3886/e231543v1,data/Tables/Eqbm/AAggRatFLessStdTime.txt,9 bytes
10.3886/e231543v1,data/Tables/Eqbm/AAggRatStBelMeanDSGE.txt,10 bytes
10.3886/e231543v1,data/Tables/HeteroBetaTables/CGrowCross.tex,2.4 KB
10.3886/e231543v1,data/Tables/HeteroBetaTables/CGrowCross_SlidesF.tex,1 KB
10.3886/e231543v1,data/Tables/HeteroBetaTables/CGrowCross_SlidesS.tex,1 KB
10.3886/e231543v1,data/Tables/HeteroBetaTables/Eqbm.tex,2.1 KB
10.3886/e231543v1,data/Tables/HeteroBetaTables/EqbmSlides.tex,1.3 KB
10.3886/e231543v1,data/Tables/HeteroBetaTables/README.txt,278 bytes
10.3886/e231543v1,data/Tables/HeteroBetaTables/SOEmrkvSimReg.tex,3.1 KB
10.3886/e231543v1,data/Tables/HeteroBetaTables/SOEmrkvSimRegAlt.tex,3.1 KB
10.3886/e231543v1,data/Tables/HeteroBetaTables/SOEmrkvSimRegF.tex,2 KB
10.3886/e231543v1,data/Tables/HeteroBetaTables/SOEmrkvSimRegLong.tex,2.9 KB
10.3886/e231543v1,data/Tables/CGrowCross.tex,2.5 KB
10.3886/e231543v1,data/Tables/CGrowCrossDSGE.tex,2.4 KB
10.3886/e231543v1,data/Tables/CGrowCrossDSGE_SlidesF.tex,1 KB
10.3886/e231543v1,data/Tables/CGrowCrossDSGE_SlidesS.tex,1 KB
10.3886/e231543v1,data/Tables/CGrowCross_SlidesF.tex,1 KB
10.3886/e231543v1,data/Tables/CGrowCross_SlidesS.tex,1 KB
10.3886/e231543v1,data/Tables/Calibration.tex,2.1 KB
10.3886/e231543v1,data/Tables/Calibration_1.tex,1.1 KB
10.3886/e231543v1,data/texmf-local/bibtex/bst/econtex.bst,28.1 KB
10.3886/e231543v1,data/texmf-local/bibtex/bst/handout.bst,28.1 KB
10.3886/e231543v1,data/texmf-local/bibtex/bst/unsrtnatTitlesFirst.bst,27.3 KB
10.3886/e231543v1,data/texmf-local/tex/latex/tex4ht/pictureenv.4ht,194 bytes
10.3886/e231543v1,data/texmf-local/tex/latex/tex4ht/svg-math-and-subfigures.cfg,3.8 KB
10.3886/e231543v1,data/texmf-local/tex/latex/tex4ht/svg-set-size-to-1p0.mk4,90 bytes
10.3886/e231543v1,data/texmf-local/tex/latex/ReadMe.texmf,1 KB
10.3886/e231543v1,data/texmf-local/tex/latex/articleNoRefHead.cls,19.5 KB
10.3886/e231543v1,data/texmf-local/tex/latex/bibMake.tex,229 bytes
10.3886/e231543v1,data/texmf-local/tex/latex/econtex.cls,13.1 KB
10.3886/e231543v1,data/texmf-local/tex/latex/econtex.sty,1.1 KB
10.3886/e231543v1,data/texmf-local/tex/latex/econtexBibMake.tex,420 bytes
10.3886/e231543v1,data/texmf-local/tex/latex/econtexSetup.sty,12.5 KB
10.3886/e231543v1,data/texmf-local/tex/latex/econtexShortcuts.sty,30.6 KB
10.3886/e231543v1,data/texmf-local/tex/latex/handout.cls,13.1 KB
10.3886/e231543v1,data/texmf-local/web2c/texmf.cnf,1.2 KB
10.3886/e231543v1,data/texmf-local/ls-R,1.2 KB
10.3886/e231543v1,LICENSE.txt,14.6 KB
10.3886/e231542v1,data/._ReadMe.pdf,4 KB
10.3886/e231542v1,data/1917X.mat,1.4 KB
10.3886/e231542v1,data/1932X.mat,2.6 KB
10.3886/e231542v1,data/Fig1.m,1.5 KB
10.3886/e231542v1,data/Fig10_11.m,1.3 KB
10.3886/e231542v1,data/Fig12.m,706 bytes
10.3886/e231542v1,data/Fig13.m,828 bytes
10.3886/e231542v1,data/Fig14.m,612 bytes
10.3886/e231542v1,data/Fig2.m,3.4 KB
10.3886/e231542v1,data/Fig3_4.m,7 KB
10.3886/e231542v1,LICENSE.txt,14.6 KB
10.3886/e231541v1,data/Results-All-Models-AEJ---Macro/Models_results_All_Theories_NEW_2018.xlsx,72.5 KB
10.3886/e231541v1,data/SMM_Baseline/Actual_monthly.xlsx,87.2 KB
10.3886/e231541v1,data/SMM_Baseline/Data_load.m,1 KB
10.3886/e231541v1,data/SMM_Baseline/Estimation_All_years_Run.m,419 bytes
10.3886/e231541v1,data/SMM_Baseline/Evaluation_model_heterogeneous_07.m,7 KB
10.3886/e231541v1,data/SMM_Baseline/Evaluation_model_heterogeneous_08.m,7 KB
10.3886/e231541v1,data/SMM_Baseline/Evaluation_model_heterogeneous_data.m,7.3 KB
10.3886/e231541v1,data/SMM_Baseline/Evaluation_model_heterogeneous_fullA.m,7 KB
10.3886/e231541v1,data/SMM_Baseline/Evaluation_model_heterogeneous_years.m,7.2 KB
10.3886/e231541v1,data/SMM_Baseline/Evol_years.xlsx,17.1 KB
10.3886/e231541v1,data/SMM_Baseline/Evolution_years_horizon.xlsx,16 KB
10.3886/e231541v1,data/SMM_Herding/Actual_monthly.xlsx,87.2 KB
10.3886/e231541v1,data/SMM_Herding/Data_load.m,1 KB
10.3886/e231541v1,data/SMM_Herding/Data_load_herding.m,726 bytes
10.3886/e231541v1,data/SMM_Herding/Estimation_ALL_Herding.m,261 bytes
10.3886/e231541v1,data/SMM_Herding/Evaluation_model_herding_data.m,7.9 KB
10.3886/e231541v1,data/SMM_Herding/Evol_years.xlsx,17.1 KB
10.3886/e231541v1,data/SMM_Herding/Evolution_years_herding.xlsx,14.8 KB
10.3886/e231541v1,data/SMM_Herding/Evolution_years_horizon.xlsx,16 KB
10.3886/e231541v1,data/SMM_Herding/Grid_values_Crisis_Herding.mat,882 bytes
10.3886/e231541v1,data/SMM_Herding/Grid_values_Ex_Crisis_Herding.mat,813 bytes
10.3886/e231541v1,data/SMM_Noisy/Actual_monthly.xlsx,87.2 KB
10.3886/e231541v1,data/SMM_Noisy/Data_load.m,1 KB
10.3886/e231541v1,data/SMM_Noisy/Estimation_ALL_Noisy.m,297 bytes
10.3886/e231541v1,data/SMM_Noisy/Evaluation_model_sticky_noisy.m,7.6 KB
10.3886/e231541v1,data/SMM_Noisy/Evol_years.xlsx,17.1 KB
10.3886/e231541v1,data/SMM_Noisy/Evolution_years_horizon.xlsx,16 KB
10.3886/e231541v1,data/SMM_Noisy/Grid_values_Ex_Crisis.mat,4.3 KB
10.3886/e231541v1,data/SMM_Noisy/Grid_values_crisis.mat,2.8 KB
10.3886/e231541v1,data/SMM_Noisy/KalmanFilter.m,1.7 KB
10.3886/e231541v1,data/SMM_Noisy/KalmanFilter_mean.m,1.7 KB
10.3886/e231541v1,data/SMM_Patton_Timmerman/Actual_monthly.xlsx,87.2 KB
10.3886/e231541v1,data/SMM_Patton_Timmerman/Data_load.m,1 KB
10.3886/e231541v1,data/SMM_Patton_Timmerman/Estimation_All_PT.m,278 bytes
10.3886/e231541v1,data/SMM_Patton_Timmerman/Evaluation_model_sticky_noisy.m,7.5 KB
10.3886/e231541v1,data/SMM_Patton_Timmerman/Evol_years.xlsx,17.1 KB
10.3886/e231541v1,data/SMM_Patton_Timmerman/Evolution_years_horizon.xlsx,16 KB
10.3886/e231541v1,data/SMM_Patton_Timmerman/Grid_values_Ex_Crisis.mat,4.3 KB
10.3886/e231541v1,data/SMM_Patton_Timmerman/Grid_values_crisis.mat,2.8 KB
10.3886/e231541v1,data/SMM_Patton_Timmerman/KalmanFilter.m,1.7 KB
10.3886/e231541v1,data/SMM_Patton_Timmerman/KalmanFilter_mean.m,1.7 KB
10.3886/e231541v1,data/SMM_Sticky/Actual_monthly.xlsx,87.2 KB
10.3886/e231541v1,data/SMM_Sticky/Data_load.m,1 KB
10.3886/e231541v1,data/SMM_Sticky/Estimation_All_Sticky.m,336 bytes
10.3886/e231541v1,data/SMM_Sticky/Evaluation_model_heterogeneous_data.m,7.7 KB
10.3886/e231541v1,data/SMM_Sticky/Evaluation_model_heterogeneous_years.m,7.5 KB
10.3886/e231541v1,data/SMM_Sticky/Evol_years.xlsx,17.1 KB
10.3886/e231541v1,data/SMM_Sticky/Evolution_years_horizon.xlsx,16 KB
10.3886/e231541v1,data/SMM_Sticky/Grid_values_Ex_Crisis.mat,4.3 KB
10.3886/e231541v1,data/SMM_Sticky/Grid_values_crisis.mat,2.8 KB
10.3886/e231541v1,data/SMM_Sticky/Monthly_Inf_load.m,319 bytes
10.3886/e231541v1,data/SMM_Sticky_Noisy/Actual_monthly.xlsx,87.2 KB
10.3886/e231541v1,data/SMM_Sticky_Noisy/Data_load.m,1 KB
10.3886/e231541v1,data/SMM_Sticky_Noisy/Estimation_ALL_SN.m,316 bytes
10.3886/e231541v1,data/SMM_Sticky_Noisy/Evaluation_model_sticky_noisy.m,7.5 KB
10.3886/e231541v1,data/SMM_Sticky_Noisy/Evol_years.xlsx,17.1 KB
10.3886/e231541v1,data/SMM_Sticky_Noisy/Evolution_years_horizon.xlsx,16 KB
10.3886/e231541v1,data/SMM_Sticky_Noisy/Grid_values_Ex_Crisis.mat,4.3 KB
10.3886/e231541v1,data/SMM_Sticky_Noisy/Grid_values_crisis.mat,2.8 KB
10.3886/e231541v1,data/SMM_Sticky_Noisy/KalmanFilter.m,1.7 KB
10.3886/e231541v1,data/SMM_Sticky_Noisy/KalmanFilter_mean.m,1.7 KB
10.3886/e231541v1,data/Readme.pdf,626.7 KB
10.3886/e231541v1,LICENSE.txt,14.6 KB
10.3886/e231540v1,Efficient_wage.m,16.8 KB
10.3886/e231540v1,Efficient_wage.mod,5.6 KB
10.3886/e231540v1,Efficient_wage_dynamic.m,64.6 KB
10.3886/e231540v1,Efficient_wage_objective_set_auxiliary_variables.m,219 bytes
10.3886/e231540v1,Efficient_wage_objective_static.m,2.1 KB
10.3886/e231540v1,Efficient_wage_results.mat,32.8 KB
10.3886/e231540v1,Efficient_wage_set_auxiliary_variables.m,209 bytes
10.3886/e231540v1,Efficient_wage_static.m,18 KB
10.3886/e231540v1,Figures_2019.asv,68.6 KB
10.3886/e231540v1,Figures_2019.m,68.1 KB
10.3886/e231539v1,data/._Readme.tex,4 KB
10.3886/e231539v1,data/Readme.tex,2.9 KB
10.3886/e231539v1,data/Tables_1.do,690 bytes
10.3886/e231539v1,data/Tables_1.dta,8.8 KB
10.3886/e231539v1,data/Tables_2_3_4_A1_A2_A3.do,7.2 KB
10.3886/e231539v1,data/Tables_2_3_4_A1_A2_A3.dta,309.3 KB
10.3886/e231539v1,data/Tables_5_6_7_8.do,2.7 KB
10.3886/e231539v1,data/Tables_5_6_7_8.dta,229 KB
10.3886/e231539v1,data/Tables_9.do,983 bytes
10.3886/e231539v1,data/Tables_9.dta,160.5 KB
10.3886/e231539v1,LICENSE.txt,14.6 KB
10.3886/e231538v1,data/IRmatching/Irfs/us1_ff4_hf_sp500_hf_1984m02-2016m12_chol_mom12.mat,28 KB
10.3886/e231538v1,data/IRmatching/Irfs/us1_ff4_hf_sp500_hf_1984m02-2016m12_sgnm2_mom12.mat,55.6 KB
10.3886/e231538v1,data/IRmatching/auxiliaryCode/DynareVarIndices.m,859 bytes
10.3886/e231538v1,data/IRmatching/auxiliaryCode/license.txt,1.3 KB
10.3886/e231538v1,data/IRmatching/auxiliaryCode/v2struct.m,15.9 KB
10.3886/e231538v1,data/IRmatching/auxiliaryCode/v2structDemo1.m,5.3 KB
10.3886/e231538v1,data/IRmatching/auxiliaryCode/v2structDemo2.m,3.1 KB
10.3886/e231538v1,data/IRmatching/auxiliaryCode/v2struct_2011_09_12.zip,15.4 KB
10.3886/e231538v1,data/IRmatching/data/ObjFuncParams_BL_Info_ksi_flagKappa00.mat,189 KB
10.3886/e231538v1,data/IRmatching/data/ObjFuncParams_BL_Info_ksi_flagKappa01.mat,189 KB
10.3886/e231538v1,data/IRmatching/data/ObjFuncParams_BL_MonPol_ksi_flagKappa00.mat,189.5 KB
10.3886/e231538v1,data/IRmatching/data/ObjFuncParams_BL_MonPol_ksi_flagKappa01.mat,189.5 KB
10.3886/e231538v1,data/IRmatching/data/ObjFuncParams_CHOL_MonPol_ksi_flagKappa00.mat,189.6 KB
10.3886/e231538v1,data/IRmatching/data/ObjFuncParams_CHOL_MonPol_ksi_flagKappa01.mat,189.6 KB
10.3886/e231538v1,data/IRmatching/dynare/GKHH_dynare/checksum,10 bytes
10.3886/e231538v1,data/IRmatching/dynare/GKHH_dynare.log,380 bytes
10.3886/e231538v1,data/IRmatching/dynare/GKHH_dynare.m,33.7 KB
10.3886/e231538v1,data/IRmatching/dynare/GKHH_dynare.mod,14.7 KB
10.3886/e231538v1,data/IRmatching/dynare/GKHH_dynare_dynamic.m,12.9 KB
10.3886/e231538v1,data/IRmatching/dynare/GKHH_dynare_results.mat,172.3 KB
10.3886/e231538v1,data/IRmatching/dynare/GKHH_dynare_set_auxiliary_variables.m,230 bytes
10.3886/e231538v1,data/IRmatching/dynare/GKHH_dynare_static.m,10.8 KB
10.3886/e231538v1,data/IRmatching/figures/fig_GKHH_VAR_BL_Info_ksi.pdf,10.8 KB
10.3886/e231538v1,data/IRmatching/figures/fig_GKHH_VAR_BL_MonPol_ksi.pdf,15.2 KB
10.3886/e231538v1,data/IRmatching/figures/fig_GKHH_VAR_CHOL_MonPol_ksi.pdf,10.8 KB
10.3886/e231538v1,data/IRmatching/CreateIrfMatr.m,908 bytes
10.3886/e231538v1,data/IRmatching/CreateModelIrf.m,357 bytes
10.3886/e231538v1,data/IRmatching/GKHH_IRMatching.asv,9.5 KB
10.3886/e231538v1,data/IRmatching/GKHH_IRMatching.m,9.6 KB
10.3886/e231538v1,data/IRmatching/ObjFunc.m,315 bytes
10.3886/e231538v1,data/data_figures/data_fig1.csv,5.8 KB
10.3886/e231538v1,data/data_figures/data_fig4.csv,13.7 KB
10.3886/e231538v1,data/data_figures/data_fig7.csv,9.6 KB
10.3886/e231538v1,data/data_figures/data_fig9.csv,14.6 KB
10.3886/e231538v1,data/data_var/sources/EA-Interp-LinTrend.zip,331.8 KB
10.3886/e231538v1,data/data_var/sources/US-Interpolation.zip,492.5 KB
10.3886/e231538v1,data/data_var/us_ea_variables_shocks/ea_shocks.csv,10.6 KB
10.3886/e231538v1,data/data_var/us_ea_variables_shocks/ea_variables.csv,21.8 KB
10.3886/e231538v1,data/data_var/us_ea_variables_shocks/merge_data.do,1 KB
10.3886/e231538v1,data/data_var/us_ea_variables_shocks/us_shocks.csv,19.2 KB
10.3886/e231538v1,data/data_var/us_ea_variables_shocks/us_variables.csv,49.5 KB
10.3886/e231538v1,data/data_var/data.csv,97.1 KB
10.3886/e231538v1,data/data_var/ydict.csv,1004 bytes
10.3886/e231538v1,data/work_matlab/VAR_dummyobsprior.m,14.8 KB
10.3886/e231538v1,data/work_matlab/VAR_withiid1kf.m,14.3 KB
10.3886/e231538v1,data/work_matlab/align_Ylabels.m,5.3 KB
10.3886/e231538v1,data/work_matlab/applydict.m,510 bytes
10.3886/e231538v1,data/work_matlab/applydictregexp.m,689 bytes
10.3886/e231538v1,data/work_matlab/checkdata.m,2 KB
10.3886/e231538v1,data/work_matlab/findstrings.m,693 bytes
10.3886/e231538v1,data/work_matlab/impulsdtrf.m,1.3 KB
10.3886/e231538v1,data/work_matlab/kfsim.m,4.2 KB
10.3886/e231538v1,data/work_matlab/kfsim_nan.m,5.3 KB
10.3886/e231538v1,data/._readme.pdf,4 KB
10.3886/e231538v1,data/readme.pdf,60 KB
10.3886/e231538v1,LICENSE.txt,14.6 KB
10.3886/e231537v1,data/._README,4 KB
10.3886/e231537v1,data/._README.txt,4 KB
10.3886/e231537v1,data/._replicationfiles.zip,4 KB
10.3886/e231537v1,data/README,1.6 KB
10.3886/e231537v1,data/README.txt,1.6 KB
10.3886/e231537v1,data/lsearchmodel.m,6.3 KB
10.3886/e231537v1,data/lsearchmodelez.m,7.2 KB
10.3886/e231537v1,data/perturbationAIM.m,26.6 KB
10.3886/e231537v1,data/replicationfiles.zip,14.4 KB
10.3886/e231537v1,LICENSE.txt,14.6 KB
10.3886/e231536v1,data/1_RAIS/0_MASTERAG.do,5.5 KB
10.3886/e231536v1,data/1_RAIS/AG_GAP.do,27.1 KB
10.3886/e231536v1,data/1_RAIS/AG_LTSWITCHERS.do,12 KB
10.3886/e231536v1,data/1_RAIS/AG_MERGE.do,995 bytes
10.3886/e231536v1,data/1_RAIS/AG_SAMPLES.do,832 bytes
10.3886/e231536v1,data/1_RAIS/AG_SELECTION.do,5.4 KB
10.3886/e231536v1,data/1_RAIS/AG_SUMMARY.do,3.2 KB
10.3886/e231536v1,data/2_PNAD_RAIS/0_CLEAN.do,15.7 KB
10.3886/e231536v1,data/2_PNAD_RAIS/1_TRENDS.do,7.2 KB
10.3886/e231536v1,data/2_PNAD_RAIS/2_SUMMARY_STATS_RAIS.do,8.9 KB
10.3886/e231536v1,data/2_PNAD_RAIS/3_SUMMARY_STATS.do,9.7 KB
10.3886/e231536v1,data/2_PNAD_RAIS/4_MINCER_ROBUSTNESS.do,11 KB
10.3886/e231536v1,data/2_PNAD_RAIS/5_GRAPHS.do,19.9 KB
10.3886/e231536v1,data/2_PNAD_RAIS/6_ROBUSTNESS_INCOME_GAPS.do,5.2 KB
10.3886/e231536v1,data/2_PNAD_RAIS/7_ROBUSTNESS_TWO_JOBS.do,9.1 KB
10.3886/e231536v1,data/3_MODEL/1_Model_withk/1_Calibrate-Distribution/--calibrated-results.xlsx,165 bytes
10.3886/e231536v1,data/3_MODEL/1_Model_withk/1_Calibrate-Distribution/AEJ_run_calibrate_switch_withk_PNAD.m,2.1 KB
10.3886/e231536v1,data/3_MODEL/1_Model_withk/1_Calibrate-Distribution/JA_compute_moments_v1.m,4.7 KB
10.3886/e231536v1,data/3_MODEL/1_Model_withk/1_Calibrate-Distribution/draw_talent.m,634 bytes
10.3886/e231536v1,data/3_MODEL/1_Model_withk/1_Calibrate-Distribution/loss_moments_data_simple.m,546 bytes
10.3886/e231536v1,data/3_MODEL/1_Model_withk/1_Calibrate-Distribution/pa_compute.m,526 bytes
10.3886/e231536v1,data/3_MODEL/1_Model_withk/2_Calculate_Wage_Gap/AEJ_Wage_gap_dynamics.m,5.6 KB
10.3886/e231536v1,data/3_MODEL/1_Model_withk/2_Calculate_Wage_Gap/A_compute.m,610 bytes
10.3886/e231536v1,data/3_MODEL/1_Model_withk/2_Calculate_Wage_Gap/Agrowth_sims.m,832 bytes
10.3886/e231536v1,data/3_MODEL/1_Model_withk/2_Calculate_Wage_Gap/Gamma_compute.m,728 bytes
10.3886/e231536v1,data/3_MODEL/1_Model_withk/2_Calculate_Wage_Gap/JA_sim_compute_frechet.m,2.2 KB
10.3886/e231536v1,data/3_MODEL/1_Model_withk/2_Calculate_Wage_Gap/Theta_compute.m,845 bytes
10.3886/e231536v1,data/3_MODEL/1_Model_withk/2_Calculate_Wage_Gap/aggregate_demand_sga.m,550 bytes
10.3886/e231536v1,data/3_MODEL/1_Model_withk/2_Calculate_Wage_Gap/aggregate_demand_sgn.m,607 bytes
10.3886/e231536v1,data/3_MODEL/1_Model_withk/2_Calculate_Wage_Gap/aggregate_supply_a.m,321 bytes
10.3886/e231536v1,data/3_MODEL/1_Model_withk/2_Calculate_Wage_Gap/aggregate_supply_n.m,323 bytes
10.3886/e231536v1,data/4_FIGURES/Beta_occup_77.pdf,18.1 KB
10.3886/e231536v1,data/4_FIGURES/Beta_premium_33.pdf,17.4 KB
10.3886/e231536v1,data/4_FIGURES/Beta_premium_88.pdf,17.4 KB
10.3886/e231536v1,data/4_FIGURES/Beta_secpremscity.pdf,17.8 KB
10.3886/e231536v1,data/4_FIGURES/Connected_AG_All_edu___1996_2013.csv,79.4 KB
10.3886/e231536v1,data/4_FIGURES/Connected_AG_Allages_edu___1996_2013.csv,79.3 KB
10.3886/e231536v1,data/4_FIGURES/Connected_AG_Self_edu___1996_2013.csv,77.7 KB
10.3886/e231536v1,data/4_FIGURES/Connected_AG___1996_2013.csv,79.3 KB
10.3886/e231536v1,data/4_FIGURES/Connected_AG_edu___1996_2013.csv,79.3 KB
10.3886/e231536v1,data/4_FIGURES/Connected___Sample.dta,448.9 KB
10.3886/e231536v1,data/._README.pdf,4 KB
10.3886/e231536v1,data/README.pdf,67.6 KB
10.3886/e231536v1,LICENSE.txt,14.6 KB
10.3886/e231535v1,data/Code/IES_identification.m,4.8 KB
10.3886/e231535v1,data/Code/IndifferenceCurve.m,1.5 KB
10.3886/e231535v1,data/Code/RW_identification.m,1.7 KB
10.3886/e231535v1,data/Code/labor_est.m,2.3 KB
10.3886/e231535v1,data/SurveyInstrument/VRI_Survey4.pdf,737.6 KB
10.3886/e231535v1,data/ABCLST-DataCode-Readme.pdf,67.7 KB
10.3886/e231535v1,LICENSE.txt,14.6 KB
10.3886/e231534v1,data/Fig1_Paths/Figure1.m,5.8 KB
10.3886/e231534v1,data/Fig1_Paths/Paths.csv,153.4 KB
10.3886/e231534v1,data/Fig1_Paths/Paths.mat,63.8 KB
10.3886/e231534v1,data/Fig1_Paths/figure1.pdf,84.5 KB
10.3886/e231534v1,data/Fig1_Paths/figure1.tex,5 KB
10.3886/e231534v1,data/Fig2_HazardRate/Figure2.m,4.3 KB
10.3886/e231534v1,data/Fig2_HazardRate/dens_dist_haz.m,366 bytes
10.3886/e231534v1,data/Fig2_HazardRate/figure2.pdf,74.3 KB
10.3886/e231534v1,data/Fig2_HazardRate/figure2.tex,4.4 KB
10.3886/e231534v1,data/Fig2_HazardRate/hazardrategam.dat,22.1 KB
10.3886/e231534v1,data/Fig2_HazardRate/hazardratekap.dat,22.4 KB
10.3886/e231534v1,data/Fig2_HazardRate/menufun.m,3.2 KB
10.3886/e231534v1,data/Fig2_HazardRate/theoretical_hr.m,4.6 KB
10.3886/e231534v1,data/Fig3_Steady_State_Stats/Figure3.m,9 KB
10.3886/e231534v1,data/Fig3_Steady_State_Stats/MODELSTATS.mat,4.9 KB
10.3886/e231534v1,data/Fig3_Steady_State_Stats/Moments_model_comp.m,3.1 KB
10.3886/e231534v1,data/Fig3_Steady_State_Stats/Moments_model_hazard_GL,145 bytes
10.3886/e231534v1,data/Fig3_Steady_State_Stats/Moments_model_hazard_V,143 bytes
10.3886/e231534v1,data/Fig3_Steady_State_Stats/USPriceStatistics.csv,609 bytes
10.3886/e231534v1,data/Fig3_Steady_State_Stats/figure3.pdf,61.4 KB
10.3886/e231534v1,data/Fig3_Steady_State_Stats/figure3.tex,4.8 KB
10.3886/e231534v1,data/Fig3_Steady_State_Stats/pricestats.csv,17.6 KB
10.3886/e231534v1,data/Fig3_Steady_State_Stats/pricestats.xlsx,62 KB
10.3886/e231534v1,data/Fig456_Tab234_Aggregate_Effects/Aggregate_Effects.m,13.7 KB
10.3886/e231534v1,data/Fig456_Tab234_Aggregate_Effects/Aggregate_Effects_Results.csv,78.9 KB
10.3886/e231534v1,data/Fig456_Tab234_Aggregate_Effects/Aggregate_Effects_Results.xlsx,148.9 KB
10.3886/e231534v1,data/Fig456_Tab234_Aggregate_Effects/Compute_transition_matrix.m,5.8 KB
10.3886/e231534v1,data/Fig456_Tab234_Aggregate_Effects/figure4.pdf,34.8 KB
10.3886/e231534v1,data/Fig456_Tab234_Aggregate_Effects/figure4.tex,2.4 KB
10.3886/e231534v1,data/Fig456_Tab234_Aggregate_Effects/figure5.pdf,60.9 KB
10.3886/e231534v1,data/Fig456_Tab234_Aggregate_Effects/figure5.tex,14.2 KB
10.3886/e231534v1,data/Fig456_Tab234_Aggregate_Effects/figure6.pdf,43.4 KB
10.3886/e231534v1,data/Fig456_Tab234_Aggregate_Effects/figure6.tex,6.1 KB
10.3886/e231534v1,data/Tab1_Parameters_Targets/Imperfect-Information/Moments_model_comp.m,3 KB
10.3886/e231534v1,data/Tab1_Parameters_Targets/Imperfect-Information/Results.mat,215 bytes
10.3886/e231534v1,data/Tab1_Parameters_Targets/Imperfect-Information/USPriceStatistics.csv,609 bytes
10.3886/e231534v1,data/Tab1_Parameters_Targets/Imperfect-Information/model_weights.m,1.4 KB
10.3886/e231534v1,data/Tab1_Parameters_Targets/Imperfect-Information/neldmead_bounds.m,4 KB
